Time_Index,None,waste_biomass,west_south_central_coal,west_south_central_naturalgas,west_south_central_uranium,west_south_central_distillate,hydrogen,west_south_central_naturalgas_ccs90
1629,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1630,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1631,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1632,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1633,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1634,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1635,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1636,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1637,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1638,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1639,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1640,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1641,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1642,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1643,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1644,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1645,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1646,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1647,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1648,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1649,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1650,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1651,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1652,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1653,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1654,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1655,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1656,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1657,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1658,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1659,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1660,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1661,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1662,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1663,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1664,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1665,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1666,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1667,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1668,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1669,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1670,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1671,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1672,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1673,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1674,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1675,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1676,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1677,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1678,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1679,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1680,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1681,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1682,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1683,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1684,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1685,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1686,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1687,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1688,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1689,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1690,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1691,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1692,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1693,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1694,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1695,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1696,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1697,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1698,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1699,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1700,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1701,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1702,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1703,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1704,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1705,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1706,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1707,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1708,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1709,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1710,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1711,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1712,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1713,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1714,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1715,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1716,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1717,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1718,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1719,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1720,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1721,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1722,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1723,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1724,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1725,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1726,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1727,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1728,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1729,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1730,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1731,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1732,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1733,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1734,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1735,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1736,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1737,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1738,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1739,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1740,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1741,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1742,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1743,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1744,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1745,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1746,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1747,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1748,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1749,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1750,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1751,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1752,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1753,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1754,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1755,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1756,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1757,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1758,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1759,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1760,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1761,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1762,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1763,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1764,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1765,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1766,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1767,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1768,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1769,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1770,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1771,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1772,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1773,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1774,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1775,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1776,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1777,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1778,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1779,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1780,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1781,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1782,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1783,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1784,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1785,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1786,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1787,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1788,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1789,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1790,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1791,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1792,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1793,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1794,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1795,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1796,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1797,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1798,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1799,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1800,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1801,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1802,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1803,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1804,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1805,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1806,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1807,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1808,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1809,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1810,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1811,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1812,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1813,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1814,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1815,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1816,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1817,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1818,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1819,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1820,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1821,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1822,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1823,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1824,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1825,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1826,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1827,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1828,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1829,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1830,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1831,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1832,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1833,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1834,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1835,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1836,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1837,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1838,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1839,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1840,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1841,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1842,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1843,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1844,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1845,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1846,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1847,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1848,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1849,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1850,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1851,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1852,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1853,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1854,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1855,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1856,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1857,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1858,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1859,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1860,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1861,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1862,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1863,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1864,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1865,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1866,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1867,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1868,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1869,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1870,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1871,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1872,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1873,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1874,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1875,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1876,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1877,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1878,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1879,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1880,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1881,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1882,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1883,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1884,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1885,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1886,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1887,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1888,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1889,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1890,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1891,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1892,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1893,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1894,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1895,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1896,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1897,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1898,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1899,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1900,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1901,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1902,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1903,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1904,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1905,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1906,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1907,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1908,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1909,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1910,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1911,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1912,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1913,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1914,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1915,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1916,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1917,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1918,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1919,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1920,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1921,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1922,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1923,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1924,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1925,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1926,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1927,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1928,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1929,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1930,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1931,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1932,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1933,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1934,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1935,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1936,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1937,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1938,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1939,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1940,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1941,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1942,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1943,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1944,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1945,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1946,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1947,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1948,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1949,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1950,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1951,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1952,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1953,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1954,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1955,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1956,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1957,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1958,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1959,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1960,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1961,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1962,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1963,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1964,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1965,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1966,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1967,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1968,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1969,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1970,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1971,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1972,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1973,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1974,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1975,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1976,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1977,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1978,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1979,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1980,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1981,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1982,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1983,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1984,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1985,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1986,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1987,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1988,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1989,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1990,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1991,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1992,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1993,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1994,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1995,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1996,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1997,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1998,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
1999,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
2000,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
2001,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
2002,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
2003,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
2004,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
2005,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
2006,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
2007,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
2008,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
2009,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
2010,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
2011,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
2012,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
2013,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
2014,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
2015,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
2016,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
2017,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
2018,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
2019,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
2020,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
2021,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
2022,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
2023,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
2024,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
2025,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
